Transaction_ID,Date,Station_Name,OMC,City,Province,Fuel_Type,Price_Per_Liter_PKR,Volume_Sold_Liters,Total_Revenue_PKR,Payment_Method,Customer_Type
TXN-20251666,2026-01-03,Attock Petroleum Lahore Motorway Service Area,Attock Petroleum,Lahore,Punjab,High Speed Diesel,276.54,86.02,23787.97,cash,Corporate Fleet
TXN-20251667,20/01/2026,Shell Karachi Gulberg Station,Shell,Karachi,Sindh,Hi-Octane (97 Ron),299.31,53.56,16031.04,,Individual
TXN-20251668,2026-06-19,PSO Islamabad Defence Filling Point,PSO,Islamabad,Islamabad ICT,Super (92 Ron),282.89,74.01,20936.69,EasyPaisa,Government
TXN-20251669,2026-03-28,Cnergyico Sialkot Murree Road Station,Cnergyico,Sialkot,Punjab,Super (92 Ron),268.9,79.24,21307.64,Debit Card,individual
TXN-20251670,2025-01-29,Cnergyico Islamabad Multan Road Filling Point,Cnergyico,Islamabad,Islamabad ICT,Hi-Octane (97 Ron),315.65,0.0,0.0,Cash,Corporate
TXN-20251671,2026-02-24,Attock Petroleum Quetta Motorway Service Area,Attock Petroleum,Quetta,Balochistan,High Speed Diesel,271.68,114.33,31061.17,Cash,Government
TXN-20251672,2025-12-07,Total Parco Peshawar Thokar Niaz Baig Station,Total Parco,Peshawar,KPK,High Speed Diesel,292.09,111.85,32670.27,cash,Agriculture
TXN-20251673,2026-08-23,Shell Quetta University Road Pump,Shell,Quetta,Balochistan,High Speed Diesel,293.67,63.05,18515.89,Debit Card,Government
TXN-20251674,2026-07-19,Attock Petroleum Rawalpindi Khyber Pass Pump,Attock Petroleum,Rawalpindi,Punjab,High Speed Diesel,297.02,9498.39,2821211.8,Cash,individual
TXN-20251675,31/12/2025,PSO Quetta Blue Area Station,PSO,Quetta,Balochistan,Super (92 Ron),268.45,92.87,24930.95,Debit Card,Government
TXN-20251676,2025-05-12,Attock Petroleum Sialkot Industrial Area Pump,Attock Petroleum,Sialkot,Punjab,Super (92 Ron),263.98,1272.69,335964.71,Mobile Wallet,Government
TXN-20251677,2026-06-03,Total Parco Karachi G-11 Markaz Station,Total Parco,Karachi,Sindh,High Speed Diesel,271.49,113.73,30876.56,EasyPaisa,Individual
TXN-20251678,2025-10-02,Attock Petroleum Faisalabad Khyber Pass Pump,Attock Petroleum,Faisalabad,Punjab,Hi-Octane (97 Ron),318.26,70.96,22583.73,credit card,Corporate
TXN-20251679,2026-03-14,Total Parco Lahore Shahrah-e-Faisal Point,Total Parco,Lahore,Punjab,High Speed Diesel,286.18,67.04,19185.51,Fleet Card,Corporate Fleet
TXN-20251680,18/03/2026,Cnergyico Lahore Hub River Road Pump,Cnergyico,Lahore,Punjab,Hi-Octane (97 Ron),327.56,57.9,18965.72,CASH,Agriculture
TXN-20251681,26/12/2025,Total Parco Peshawar G-11 Markaz Station,Total Parco,Peshawar,KPK,Hi-Octane (97 Ron),324.97,34.9,11341.45,Fleet Card,Government
TXN-20251682,2025-03-14,Cnergyico Multan Murree Road Station,Cnergyico,Multan,Punjab,Super (92 Ron),282.75,14.02,3964.15,CASH,individual
TXN-20251683,2026-06-11,PSO Rawalpindi Blue Area Station,PSO,Rawalpindi,Punjab,CNG,215.06,135.68,29179.34,Cash,Corporate
TXN-20251684,2025-12-26,Cnergyico Lahore Murree Road Station,Cnergyico,Lahore,Punjab,High Speed Diesel,293.21,1413.85,414554.96,Fleet Card,Government
TXN-20251685,2025-10-07,Cnergyico Rawalpindi Murree Road Station,Cnergyico,Rawalpindi,Punjab,Hi-Octane (97 Ron),311.54,94.69,,Credit Card,Corporate Fleet
TXN-20251686,2025-02-26,Cnergyico Faisalabad Multan Road Filling Point,Cnergyico,Faisalabad,Punjab,High Speed Diesel,280.16,62.23,17434.36,CASH,Individual
TXN-20251687,04/10/2025,Attock Petroleum Sialkot Saddar Filling Station,Attock Petroleum,Sialkot,Punjab,High Speed Diesel,289.74,116.02,33615.63,cash,Corporate Fleet
TXN-20251688,2025-10-21,Hascol Faisalabad Hayatabad Filling Station,Hascol,Faisalabad,Punjab,CNG,212.25,47.15,10007.59,cash,Corporate
TXN-20251689,2026-03-14,Attock Petroleum Quetta Industrial Area Pump,Attock Petroleum,Quetta,Balochistan,High Speed Diesel,278.36,7149.15,1990037.39,Cash,Individual
TXN-20251690,2025-09-26,Total Parco Sialkot Jail Road Petrol Pump,Total Parco,Sialkot,Punjab,Super (92 Ron),282.37,123.22,34793.63,Mobile Wallet,
TXN-20251691,2025-05-01,Cnergyico Sialkot Hub River Road Pump,Cnergyico,Sialkot,Punjab,Hi-Octane (97 Ron),297.22,145.71,43307.93,EasyPaisa,Government
TXN-20251692,2025-05-09,Total Parco Islamabad Shahrah-e-Faisal Point,Total Parco,Islamabad,Islamabad ICT,High Speed Diesel,287.56,5.71,1641.97,cash,Government
TXN-20251693,2026-04-23,Shell Rawalpindi F-7 Markaz Pump,Shell,Rawalpindi,Punjab,Super (92 Ron),271.96,99.87,27160.65,cash,Corporate Fleet
TXN-20251694,2025-12-23,Cnergyico Lahore Hub River Road Pump,Cnergyico,Lahore,Punjab,Super (92 Ron),262.96,19.18,5043.57,CASH,Corporate Fleet
TXN-20251695,2026-08-03,Cnergyico Lahore Murree Road Station,Cnergyico,Lahore,Punjab,CNG,203.0,77.8,15793.4,Debit Card,Corporate
TXN-20251696,2025-04-08,Hascol Lahore Hayatabad Filling Station,Hascol,Lahore,Punjab,High Speed Diesel,285.74,115.07,32880.1,Credit Card,Corporate Fleet
TXN-20251697,2025-07-19,Hascol Islamabad Ferozepur Road Pump,Hascol,Islamabad,Islamabad ICT,Super (92 Ron),263.49,21.26,5601.8,Cash,Individual
TXN-20251698,2026-04-16,Attock Petroleum Karachi Industrial Area Pump,Attock Petroleum,Karachi,Sindh,CNG,213.08,9799.61,2088100.9,Fleet Card,Individual
TXN-20251699,2026-05-29,Attock Petroleum Rawalpindi Saddar Filling Station,Attock Petroleum,Rawalpindi,Punjab,Hi-Octane (97 Ron),302.3,23.82,7200.79,Fleet Card,Corporate Fleet
TXN-20251700,2025-06-29,Cnergyico Rawalpindi Murree Road Station,Cnergyico,Rawalpindi,Punjab,CNG,201.59,3412.7,687966.19,CASH,Individual
TXN-20251701,2026-08-17,Total Parco Peshawar Thokar Niaz Baig Station,Total Parco,Peshawar,KPK,Super (92 Ron),262.99,,,EasyPaisa,Agriculture
TXN-20251702,2025-03-07,Hascol Peshawar Ferozepur Road Pump,Hascol,Peshawar,KPK,High Speed Diesel,-99.0,23.2,-2296.8,Fleet Card,individual
TXN-20251703,2025-11-08,Shell Faisalabad University Road Pump,Shell,Faisalabad,Punjab,CNG,215.19,11651.24,2507230.34,,Government
TXN-20251704,2026-02-13,Cnergyico Karachi Murree Road Station,Cnergyico,Karachi,Sindh,Super (92 Ron),267.93,135.04,36181.27,Cash,Individual
TXN-20251705,2026-05-23,Cnergyico Sialkot Hub River Road Pump,Cnergyico,Sialkot,Punjab,Hi-Octane (97 Ron),329.73,64.46,21254.4,Fleet Card,individual
TXN-20251706,2025-06-23,Attock Petroleum Sialkot Khyber Pass Pump,Attock Petroleum,Sialkot,Punjab,High Speed Diesel,271.65,39.22,10654.11,Mobile Wallet,individual
TXN-20251707,2025-05-17,Attock Petroleum Sialkot Industrial Area Pump,Attock Petroleum,Sialkot,Punjab,CNG,201.19,127.27,25605.45,Debit Card,Government
TXN-20251708,2026-01-20,Shell Rawalpindi Karsaz Service Station,Shell,Rawalpindi,Punjab,CNG,219.84,34.98,7690.0,CASH,Individual
TXN-20251709,2025-01-17,Total Parco Sialkot Shahrah-e-Faisal Point,Total Parco,Sialkot,Punjab,CNG,209.24,6358.6,1330473.46,Credit Card,Corporate Fleet
TXN-20251710,2026-03-26,Attock Petroleum Multan Saddar Filling Station,Attock Petroleum,Multan,Punjab,Super (92 Ron),274.98,89.53,24618.96,EasyPaisa,Individual
TXN-20251711,01/09/2025,Cnergyico Islamabad Multan Road Filling Point,Cnergyico,Islamabad,Islamabad ICT,Super (92 Ron),265.09,46.51,12329.34,credit card,Individual
TXN-20251712,07/07/2025,Shell Rawalpindi Karsaz Service Station,Shell,Rawalpindi,Punjab,High Speed Diesel,303.77,48.27,14662.98,Debit Card,Corporate Fleet
TXN-20251713,2025-10-04,Total Parco Sialkot Shahrah-e-Faisal Point,Total Parco,Sialkot,Punjab,CNG,217.63,9504.32,2068425.16,Cash,Corporate Fleet
TXN-20251714,2025-12-10,PSO Islamabad Defence Filling Point,PSO,Islamabad,Islamabad ICT,Hi-Octane (97 Ron),324.04,58.74,19034.11,Debit Card,Agriculture
TXN-20251715,2026-05-08,Shell Islamabad F-7 Markaz Pump,Shell,Islamabad,Islamabad ICT,Hi-Octane (97 Ron),300.99,139.59,42015.19,CASH,individual
TXN-20251716,2025-05-18,Total Parco Multan Shahrah-e-Faisal Point,Total Parco,Multan,Punjab,Super (92 Ron),272.22,113.23,30823.47,Mobile Wallet,Corporate Fleet
TXN-20251716,2025-05-18,Total Parco Multan Shahrah-e-Faisal Point,Total Parco,Multan,Punjab,Super (92 Ron),272.22,113.23,30823.47,Mobile Wallet,Corporate Fleet
TXN-20251717,2026-08-03,Attock Petroleum Multan Saddar Filling Station,Attock Petroleum,Multan,Punjab,CNG,218.71,4980.07,1089191.11,Credit Card,individual
TXN-20251718,2025-08-21,PSO Sialkot Clifton Service Station,PSO,Sialkot,Punjab,CNG,202.05,125.14,25284.54,Debit Card,Corporate
TXN-20251719,2025-02-16,Shell Quetta F-7 Markaz Pump,Shell,Quetta,Balochistan,High Speed Diesel,301.19,103.85,37534.3,cash,Agriculture
TXN-20251720,2025-03-25,Total Parco Rawalpindi Shahrah-e-Faisal Point,Total Parco,Rawalpindi,Punjab,Super (92 Ron),283.01,,,Cash,individual
TXN-20251721,2026-03-30,Cnergyico Islamabad Murree Road Station,Cnergyico,Islamabad,Islamabad ICT,Super (92 Ron),280.7,129.76,36423.63,EasyPaisa,Agriculture
TXN-20251722,2025-03-23,Attock Petroleum Peshawar Industrial Area Pump,Attock Petroleum,Peshawar,KPK,High Speed Diesel,283.96,31.65,8987.33,Cash,Corporate
TXN-20251723,2026-06-14,Attock Petroleum Lahore Khyber Pass Pump,Attock Petroleum,Lahore,Punjab,High Speed Diesel,273.28,139.88,38226.41,Credit Card,Corporate
TXN-20251724,2025-05-19,Cnergyico Islamabad Multan Road Filling Point,Cnergyico,Islamabad,Islamabad ICT,Super (92 Ron),285.06,32.06,9139.02,Credit Card,Individual
TXN-20251725,2025-12-30,Shell Quetta Gulberg Station,Shell,Quetta,Balochistan,Hi-Octane (97 Ron),311.14,115.34,35886.89,Mobile Wallet,
TXN-20251726,2025-04-22,Shell Karachi Gulberg Station,Shell,Karachi,Sindh,Hi-Octane (97 Ron),304.55,45.97,14000.16,EasyPaisa,Corporate Fleet
TXN-20251727,2025-07-01,Hascol Faisalabad Hayatabad Filling Station,Hascol,Faisalabad,Punjab,High Speed Diesel,289.16,101.21,29265.88,credit card,Corporate Fleet
TXN-20251728,2025-12-14,Shell Multan Karsaz Service Station,Shell,Multan,Punjab,High Speed Diesel,301.37,148.15,44647.97,credit card,Government
TXN-20251729,2025-12-29,Hascol Peshawar Super Highway Station,Hascol,Peshawar,KPK,CNG,201.98,123.57,24958.67,JazzCash,Corporate Fleet
TXN-20251730,17/01/2026,Hascol Islamabad Ferozepur Road Pump,Hascol,Islamabad,Islamabad ICT,High Speed Diesel,278.22,126.02,35061.28,Cash,Agriculture
TXN-20251731,2026-01-27,PSO Multan Clifton Service Station,PSO,Multan,Punjab,CNG,213.99,58.63,12546.23,CASH,Corporate
TXN-20251732,2026-07-19,Total Parco Multan Shahrah-e-Faisal Point,Total Parco,Multan,Punjab,CNG,209.38,69.89,14633.57,credit card,Corporate Fleet
TXN-20251733,2025-01-12,Cnergyico Quetta Murree Road Station,Cnergyico,Quetta,Balochistan,CNG,209.54,45.51,,JazzCash,Corporate Fleet
TXN-20251734,2025-08-09,Hascol Sialkot Super Highway Station,Hascol,Sialkot,Punjab,Hi-Octane (97 Ron),298.64,701.77,209576.59,Credit Card,Agriculture
TXN-20251735,2026-07-11,Attock Petroleum Karachi Motorway Service Area,Attock Petroleum,Karachi,Sindh,Hi-Octane (97 Ron),319.29,43.64,13933.82,JazzCash,Agriculture
TXN-20251736,14/08/2025,Hascol Lahore Ferozepur Road Pump,Hascol,Lahore,Punjab,Super (92 Ron),269.92,80.83,21817.63,credit card,Corporate
TXN-20251737,2025-11-05,Hascol Sialkot Super Highway Station,Hascol,Sialkot,Punjab,CNG,204.59,9734.51,1991583.4,,Government
TXN-20251738,2026-03-22,PSO Multan Blue Area Station,PSO,Multan,Punjab,High Speed Diesel,303.14,20.33,6162.84,Cash,Individual
TXN-20251739,2025-02-02,Shell Lahore F-7 Markaz Pump,Shell,Lahore,Punjab,High Speed Diesel,275.24,57.57,15845.57,cash,Corporate Fleet
TXN-20251740,2025-03-31,Cnergyico Quetta Multan Road Filling Point,Cnergyico,Quetta,Balochistan,CNG,207.9,96.43,20047.8,credit card,Corporate Fleet
TXN-20251741,2026-08-14,Total Parco Karachi G-11 Markaz Station,Total Parco,Karachi,Sindh,Super (92 Ron),272.93,49.79,13589.18,JazzCash,Agriculture
TXN-20251742,2025-11-20,Total Parco Multan G-11 Markaz Station,Total Parco,Multan,Punjab,CNG,206.48,71.72,,Credit Card,Corporate
TXN-20251743,2026-08-10,Shell Rawalpindi University Road Pump,Shell,Rawalpindi,Punjab,CNG,208.86,90.61,18924.8,Mobile Wallet,Agriculture
TXN-20251744,2025-10-14,Hascol Karachi Hayatabad Filling Station,Hascol,Karachi,Sindh,Super (92 Ron),276.78,57.49,15912.08,Mobile Wallet,Agriculture
TXN-20251745,2026-04-23,Shell Lahore Gulberg Station,Shell,Lahore,Punjab,High Speed Diesel,300.64,96.29,28948.63,Mobile Wallet,Individual
TXN-20251746,2026-04-17,Cnergyico Rawalpindi Hub River Road Pump,Cnergyico,Rawalpindi,Punjab,CNG,213.28,39.01,8320.05,EasyPaisa,
TXN-20251747,14/12/2025,Hascol Multan Super Highway Station,Hascol,Multan,Punjab,High Speed Diesel,292.6,43.05,12596.43,credit card,Government
TXN-20251748,2026-02-20,Hascol Lahore Ferozepur Road Pump,Hascol,Lahore,Punjab,CNG,215.83,140.95,30421.24,Debit Card,Government
TXN-20251749,2026-08-15,PSO Sialkot GT Road Service,PSO,Sialkot,Punjab,Super (92 Ron),270.58,92.18,24942.06,Credit Card,Government
TXN-20251750,2026-05-01,Total Parco Quetta Thokar Niaz Baig Station,Total Parco,Quetta,Balochistan,High Speed Diesel,9999.0,,,Cash,Government
TXN-20251751,2025-10-13,Hascol Rawalpindi Super Highway Station,Hascol,Rawalpindi,Punjab,Hi-Octane (97 Ron),309.77,127.01,39343.89,credit card,Corporate Fleet
TXN-20251752,2026-04-09,PSO Multan Lytton Road Pump,PSO,Multan,Punjab,Super (92 Ron),265.57,58.72,15594.27,Fleet Card,Corporate
TXN-20251753,2026-05-30,Attock Petroleum Islamabad Industrial Area Pump,Attock Petroleum,Islamabad,Islamabad ICT,CNG,208.98,110.15,23019.15,JazzCash,Agriculture
TXN-20251754,21/02/2026,Total Parco Faisalabad G-11 Markaz Station,Total Parco,Faisalabad,Punjab,High Speed Diesel,278.59,84.12,23434.99,Credit Card,Corporate
TXN-20251755,2025-04-24,Hascol Faisalabad Super Highway Station,Hascol,Faisalabad,Punjab,Super (92 Ron),278.49,8259.22,2300110.18,credit card,Individual
TXN-20251756,19-Feb-25,Cnergyico Faisalabad Hub River Road Pump,Cnergyico,Faisalabad,Punjab,CNG,208.96,38.95,8138.99,cash,Corporate
TXN-20251757,2026-05-28,PSO Peshawar Blue Area Station,PSO,Peshawar,KPK,High Speed Diesel,301.05,9.3,2799.77,CASH,Corporate Fleet
TXN-20251758,2026-06-03,Cnergyico Peshawar Multan Road Filling Point,Cnergyico,Peshawar,KPK,Super (92 Ron),265.24,53.12,14089.55,Mobile Wallet,Corporate Fleet
TXN-20251759,2026-05-07,Cnergyico Sialkot Multan Road Filling Point,Cnergyico,Sialkot,Punjab,High Speed Diesel,295.78,96.65,28587.14,Cash,Agriculture
TXN-20251760,2025-12-08,PSO Quetta Cantt Filling Point,PSO,Quetta,Balochistan,Super (92 Ron),271.9,141.98,38604.36,CASH,Corporate Fleet
TXN-20251761,22-Jun-25,Shell Quetta Karsaz Service Station,Shell,Quetta,Balochistan,CNG,214.14,2782.18,595776.03,Mobile Wallet,Corporate Fleet
TXN-20251762,2025-07-12,Hascol Islamabad Super Highway Station,Hascol,Islamabad,Islamabad ICT,CNG,206.05,0.0,0.0,Cash,individual
TXN-20251763,04-Aug-25,Cnergyico Lahore Multan Road Filling Point,Cnergyico,Lahore,Punjab,Super (92 Ron),267.54,107.04,28637.48,CASH,Corporate Fleet
TXN-20251764,16-Jul-26,Total Parco Karachi G-11 Markaz Station,Total Parco,Karachi,Sindh,High Speed Diesel,299.76,132.41,39691.22,Debit Card,individual
TXN-20251765,2025-02-13,Total Parco Rawalpindi G-11 Markaz Station,Total Parco,Rawalpindi,Punjab,Hi-Octane (97 Ron),,79.22,,CASH,Corporate Fleet
TXN-20251766,2026-03-29,Total Parco Rawalpindi Thokar Niaz Baig Station,Total Parco,Rawalpindi,Punjab,CNG,214.43,127.42,27322.67,credit card,Corporate Fleet
TXN-20251767,2025-07-07,PSO Sialkot Cantt Filling Point,PSO,Sialkot,Punjab,CNG,9999.0,64.8,647935.2,Mobile Wallet,Agriculture
TXN-20251768,2026-03-30,Cnergyico Multan Murree Road Station,Cnergyico,Multan,Punjab,CNG,204.98,145.9,29906.58,JazzCash,Corporate
TXN-20251769,2025-07-30,Attock Petroleum Peshawar Industrial Area Pump,Attock Petroleum,Peshawar,KPK,High Speed Diesel,296.13,68.8,20373.74,Cash,Agriculture
TXN-20251770,2025-11-03,PSO Quetta Blue Area Station,PSO,Quetta,Balochistan,CNG,208.13,,,CASH,Agriculture
TXN-20251771,2026-01-23,Cnergyico Faisalabad Hub River Road Pump,Cnergyico,Faisalabad,Punjab,High Speed Diesel,302.7,2000.99,605699.67,credit card,individual
TXN-20251772,2025-03-21,PSO Quetta Cantt Filling Point,PSO,Quetta,Balochistan,Super (92 Ron),261.14,102.9,26871.31,JazzCash,individual
TXN-20251773,2026-06-13,Shell Sialkot F-7 Markaz Pump,Shell,Sialkot,Punjab,CNG,213.99,25.65,5488.84,Mobile Wallet,Government
TXN-20251774,2026-08-27,Cnergyico Quetta Multan Road Filling Point,Cnergyico,Quetta,Balochistan,High Speed Diesel,295.39,89.41,26410.82,Fleet Card,individual
TXN-20251775,2025-08-16,Shell Islamabad Gulberg Station,Shell,Islamabad,Islamabad ICT,CNG,212.06,11.32,2400.52,JazzCash,Government
TXN-20251776,2025-09-08,Hascol Lahore Hayatabad Filling Station,Hascol,Lahore,Punjab,High Speed Diesel,301.08,37.5,11290.5,Cash,Corporate Fleet
TXN-20251777,2026-04-15,PSO Karachi Defence Filling Point,PSO,Karachi,Sindh,Hi-Octane (97 Ron),295.72,11838.09,3500759.97,cash,Individual
TXN-20251778,2025-04-21,Attock Petroleum Multan Motorway Service Area,Attock Petroleum,Multan,Punjab,CNG,218.89,60.86,13321.65,Debit Card,Corporate
TXN-20251779,2025-04-22,Hascol Islamabad Super Highway Station,Hascol,Islamabad,Islamabad ICT,Super (92 Ron),261.21,4632.99,,,individual
TXN-20251780,2025-01-09,Attock Petroleum Rawalpindi Industrial Area Pump,Attock Petroleum,Rawalpindi,Punjab,Super (92 Ron),267.84,54.24,14527.64,Fleet Card,Individual
TXN-20251781,2025-08-28,Hascol Rawalpindi Ferozepur Road Pump,Hascol,Rawalpindi,Punjab,Hi-Octane (97 Ron),329.83,96.3,38115.15,Cash,Corporate
TXN-20251782,2025-01-15,Total Parco Peshawar Jail Road Petrol Pump,Total Parco,Peshawar,KPK,CNG,213.17,81.22,17313.67,JazzCash,individual
TXN-20251783,2025-06-03,Shell Lahore Mall Road Station,Shell,Lahore,Punjab,High Speed Diesel,279.23,135.06,37712.8,credit card,Individual
TXN-20251784,11-May-25,PSO Sialkot GT Road Service,PSO,Sialkot,Punjab,Super (92 Ron),-99.0,10658.92,-1055233.08,Credit Card,Corporate Fleet
TXN-20251785,2025-01-26,Attock Petroleum Karachi Motorway Service Area,Attock Petroleum,Karachi,Sindh,High Speed Diesel,279.95,35.72,9999.81,Fleet Card,Individual
TXN-20251786,2026-05-22,Attock Petroleum Islamabad Saddar Filling Station,Attock Petroleum,Islamabad,Islamabad ICT,CNG,207.07,133.82,27710.11,Cash,Corporate Fleet
TXN-20251787,2026-06-09,Cnergyico Peshawar Hub River Road Pump,Cnergyico,Peshawar,KPK,Super (92 Ron),268.38,107.01,28719.34,credit card,Government
TXN-20251788,2026-05-21,Hascol Sialkot Super Highway Station,Hascol,Sialkot,Punjab,Hi-Octane (97 Ron),319.53,7284.12,2327494.86,EasyPaisa,Government
TXN-20251789,2025-02-07,PSO Islamabad Cantt Filling Point,PSO,Islamabad,Islamabad ICT,Hi-Octane (97 Ron),315.55,53.29,16815.66,Fleet Card,Individual
TXN-20251790,25-Jun-26,Total Parco Karachi Jail Road Petrol Pump,Total Parco,Karachi,Sindh,Hi-Octane (97 Ron),306.65,52.64,16142.06,cash,Corporate
TXN-20251791,01-Jun-26,Cnergyico Faisalabad Hub River Road Pump,Cnergyico,Faisalabad,Punjab,Hi-Octane (97 Ron),328.74,5.76,1893.54,JazzCash,Corporate Fleet
TXN-20251792,2026-03-25,Total Parco Lahore G-11 Markaz Station,Total Parco,Lahore,Punjab,High Speed Diesel,297.93,92.28,27492.98,Debit Card,Individual
TXN-20251793,2025-05-27,Hascol Lahore Ferozepur Road Pump,Hascol,Lahore,Punjab,High Speed Diesel,293.57,90.2,26480.01,CASH,Corporate Fleet
TXN-20251794,29/06/2026,Shell Sialkot F-7 Markaz Pump,Shell,Sialkot,Punjab,CNG,215.13,32.17,6920.73,Credit Card,Individual
TXN-20251795,2025-03-02,Attock Petroleum Rawalpindi Khyber Pass Pump,Attock Petroleum,Rawalpindi,Punjab,High Speed Diesel,290.9,138.08,40167.47,Fleet Card,Individual
TXN-20251796,2026-01-09,Hascol Karachi Super Highway Station,Hascol,Karachi,Sindh,Super (92 Ron),287.79,109.08,31392.13,Mobile Wallet,Government
TXN-20251797,2025-05-09,Total Parco Multan Shahrah-e-Faisal Point,Total Parco,Multan,Punjab,CNG,210.26,123.29,25922.96,JazzCash,Government
TXN-20251798,2025-06-02,PSO Faisalabad Lytton Road Pump,PSO,Faisalabad,Punjab,Super (92 Ron),280.72,8598.62,2413804.61,Cash,Individual
TXN-20251799,2025-05-05,Shell Islamabad Karsaz Service Station,Shell,Islamabad,Islamabad ICT,Super (92 Ron),273.51,23.91,6539.62,CASH,Government
TXN-20251800,2025-07-23,Cnergyico Sialkot Hub River Road Pump,Cnergyico,Sialkot,Punjab,High Speed Diesel,289.95,62.81,18211.76,Credit Card,individual
TXN-20251801,08-Aug-25,Total Parco Peshawar Shahrah-e-Faisal Point,Total Parco,Peshawar,KPK,Super (92 Ron),272.56,123.03,33533.06,credit card,Corporate
TXN-20251802,2025-08-19,Attock Petroleum Islamabad Motorway Service Area,Attock Petroleum,Islamabad,Islamabad ICT,Super (92 Ron),261.15,61.44,16045.06,CASH,Government
TXN-20251803,2026-01-01,PSO Quetta Clifton Service Station,PSO,Quetta,Balochistan,CNG,206.12,68.06,14028.53,EasyPaisa,Corporate Fleet
TXN-20251804,2025-04-29,Cnergyico Lahore Hub River Road Pump,Cnergyico,Lahore,Punjab,CNG,211.47,24.45,5170.44,cash,Corporate Fleet
TXN-20251805,2025-05-23,PSO Lahore GT Road Service,PSO,Lahore,Punjab,High Speed Diesel,299.09,41.69,12469.06,Cash,
TXN-20251806,30-Nov-25,Hascol Quetta Hayatabad Filling Station,Hascol,Quetta,Balochistan,Super (92 Ron),286.53,70.71,20260.54,JazzCash,Corporate Fleet
TXN-20251807,2026-07-16,Cnergyico Islamabad Multan Road Filling Point,Cnergyico,Islamabad,Islamabad ICT,Hi-Octane (97 Ron),312.25,103.97,32464.63,cash,individual
